,Age,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Internet Type_DSL,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Customer Status
3305,42,2,32.785165,-116.862648,7,5,17.37,15.0,64.4,316.9,86.85,403.75,1,1,1,0,Stayed
3306,53,0,37.996462,-122.293716,0,18,0.0,30.0,33.6,550.35,0.0,550.35,1,1,1,0,Stayed
3307,21,3,36.993451,-122.098858,4,20,38.6,0.0,20.0,417.65,772.0,1179.92,0,0,1,0,Stayed
3308,80,0,34.037037,-118.705803,0,2,31.91,30.0,79.6,195.05,63.82,258.87,0,1,1,0,Churned
3309,33,2,37.684694,-122.40712,0,45,23.54,12.0,99.7,4634.35,1059.3,5693.65,0,1,0,0,Stayed
3310,68,0,34.083086,-117.737997,3,20,27.56,3.0,107.05,2172.05,551.2,2723.25,0,1,0,1,Stayed
3311,30,0,36.622237,-119.521126,0,29,32.43,0.0,20.0,599.3,940.47,1539.77,0,0,0,1,Stayed
3312,39,0,41.388397,-122.794636,0,50,48.45,14.0,79.6,4024.2,2422.5,6446.7,1,1,0,0,Stayed
3313,22,0,34.500091,-117.765862,0,11,0.0,52.0,35.8,363.15,0.0,363.15,1,1,1,0,Stayed
3314,21,1,38.107441,-120.230625,1,72,27.1,59.0,91.95,6614.9,1951.2,8566.1,0,1,0,0,Stayed
3315,52,2,34.2565,-117.19335,0,6,15.5,0.0,19.65,100.9,93.0,193.9,0,0,1,0,Stayed
3316,54,0,34.050322,-118.147037,0,44,40.17,6.0,84.8,3862.55,1767.48,5630.03,0,1,1,0,Churned
3317,35,0,33.833686,-117.513063,1,72,12.12,23.0,84.64236111111111,6094.25,872.64,6963.69,0,1,0,0,Stayed
3318,28,0,34.137742,-114.36514,0,48,4.15,46.0,95.4,4445.3,199.2,4644.5,0,1,1,0,Stayed
3319,69,0,39.258746,-121.77697,0,50,25.23,23.0,70.35,3454.6,1261.5,4816.1,1,0,1,0,Stayed
3321,56,3,37.238758,-121.828375,0,1,0.0,57.0,24.75,24.75,0.0,24.75,1,1,1,0,Churned
3322,59,0,38.925545,-122.549083,7,36,0.0,24.0,60.7,2234.55,0.0,2234.55,1,1,0,1,Stayed
3323,31,1,40.372532,-123.525626,9,7,39.98,0.0,20.25,144.35,279.86,424.21,0,0,1,0,Stayed
3324,55,0,39.227434,-120.091806,0,26,40.17,27.0,98.35,2515.3,1044.42,3559.72,0,1,1,0,Churned
3325,33,0,34.110845,-118.259595,0,40,8.36,0.0,20.15,804.85,334.4,1139.25,0,0,0,0,Stayed
3326,39,0,34.02381,-118.156582,5,72,42.55,18.0,72.1,5016.65,3063.6,8080.25,1,1,0,0,Stayed
3327,51,0,38.325599,-122.642352,5,63,10.07,20.0,79.8,5034.05,634.41,5668.46,0,1,0,0,Stayed
3329,59,0,33.543835,-115.993906,5,60,5.43,29.0,95.4,5812.0,325.8,6137.8,0,1,0,1,Stayed
3330,24,3,34.109775,-117.378904,1,47,2.56,0.0,19.3,890.5,120.32,1010.82,0,0,0,0,Stayed
3331,22,0,32.805518,-117.169052,0,1,19.85,0.0,20.5,20.5,19.85,40.35,0,0,1,0,Churned
3332,28,0,34.002642,-118.287596,0,25,7.55,71.0,79.0,1902.0,188.75,2090.75,1,1,1,0,Stayed
3333,36,0,37.424655,-121.74841,0,4,23.5,22.0,75.65,302.35,94.0,396.35,0,1,1,0,Stayed
3334,47,0,38.099323,-122.945723,0,1,46.49,14.0,50.1,50.1,46.49,96.59,1,1,1,0,Churned
3335,77,0,37.03889,-121.528955,1,37,25.35,0.0,19.6,727.8,937.95,1665.75,0,0,0,1,Stayed
3336,68,0,37.386978,-122.177746,0,4,6.68,17.0,84.6,360.1,26.72,386.82,0,1,1,0,Churned
3337,43,0,41.411315,-122.697236,7,72,42.16,18.0,75.4,5480.25,3035.52,8515.77,0,1,0,0,Stayed
3338,23,0,41.083464,-121.107929,2,67,25.46,73.0,105.7,6816.95,1705.82,8522.77,0,1,0,1,Stayed
3339,34,0,39.408634,-123.045516,7,59,20.27,13.0,80.1,4693.2,1195.93,5889.13,1,1,0,1,Stayed
3340,40,0,33.778436,-118.118648,0,1,29.63,15.0,70.4,70.4,29.63,100.03,0,1,1,0,Churned
3341,33,0,37.42765,-121.945416,9,43,49.48,11.0,94.1,4107.3,2127.64,6234.94,0,1,1,0,Stayed
3342,54,2,40.267158,-123.805913,1,1,28.73,0.0,19.45,19.45,28.73,48.18,0,0,1,0,Churned
3343,19,0,38.494832,-121.529447,0,4,41.12,42.0,70.4,281.0,164.48,515.48,0,0,1,0,Churned
3344,20,0,34.279221,-119.221437,1,9,6.35,69.0,65.0,663.05,57.15,720.2,0,1,1,0,Churned
3345,32,3,33.830453,-118.384565,5,30,6.19,21.0,82.05,2570.2,185.7,2875.9,0,0,1,0,Stayed
3346,42,0,38.240769,-122.901041,0,13,46.3,0.0,19.45,232.1,601.9,834.0,0,0,1,0,Stayed
3348,64,0,40.294034,-120.512622,1,30,11.38,0.0,19.05,637.55,341.4,978.95,0,0,0,0,Stayed
3349,48,1,33.606899,-117.717854,4,12,0.0,22.0,30.25,368.85,0.0,368.85,1,1,0,1,Stayed
3350,46,0,34.956577,-119.750142,8,63,3.18,15.0,110.1,6705.7,200.34,6906.04,0,1,0,0,Stayed
3351,39,1,34.061918,-118.277939,0,48,11.86,0.0,23.55,1173.35,569.28,1742.63,0,0,0,0,Stayed
3353,72,0,38.128087,-121.4078,1,71,37.53,24.0,82.7,5831.2,2664.63,8495.83,1,1,0,0,Stayed
3354,20,0,34.067699,-116.903891,10,61,20.09,0.0,24.4,1417.9,1225.49,2643.39,0,0,0,0,Stayed
3355,65,0,37.140104,-119.657092,0,5,30.14,0.0,20.05,94.15,150.7,244.85,0,0,0,1,Stayed
3356,80,0,37.722302,-122.491129,1,46,0.0,15.0,59.9,2816.65,0.0,2966.65,1,0,0,1,Churned
3357,45,0,37.881842,-121.848111,0,1,11.25,0.0,20.2,20.2,11.25,31.45,0,0,1,0,Churned
3358,42,0,37.939768,-120.188002,1,47,19.02,17.0,110.85,5275.8,893.94,6164.81,0,1,0,1,Churned
3359,33,0,40.210895,-123.86,1,59,10.76,5.0,99.5,5961.1,634.84,6595.94,0,1,0,1,Churned
3360,68,0,32.85723,-117.209774,1,5,47.28,11.0,81.0,371.65,236.4,577.41,0,0,1,0,Churned
3361,63,0,36.52588,-121.396719,0,26,45.7,0.0,19.8,457.3,1188.2,1645.5,0,0,0,1,Stayed
3362,32,0,34.067932,-117.785168,0,40,11.56,26.0,65.1,2586.0,462.4,3048.4,1,1,1,0,Stayed
3363,64,2,34.601055,-120.382917,0,1,43.48,16.0,60.0,60.0,43.48,113.48,1,0,1,0,Churned
3364,22,3,34.489983,-120.091246,0,7,49.83,0.0,20.25,174.7,348.81,523.51,0,0,1,0,Stayed
3365,24,0,35.772244,-119.209689,1,48,6.36,47.0,103.25,5037.55,305.28,5342.83,0,1,0,1,Churned
3366,59,0,32.85723,-117.209774,0,1,36.63,0.0,19.9,19.9,36.63,56.53,0,0,1,0,Churned
3367,32,2,34.1678,-116.86433,1,11,0.0,17.0,29.6,346.45,0.0,319.21,1,1,1,0,Stayed
3368,28,3,34.291273,-118.505104,0,8,1.95,0.0,19.45,159.2,15.6,174.8,0,0,1,0,Stayed
3369,75,0,39.449794,-121.936372,0,38,47.39,2.0,99.55,3734.25,1800.82,5535.07,0,1,1,0,Churned
3370,44,1,33.787796,-117.875928,1,34,44.54,0.0,20.8,635.9,1514.36,2104.19,0,0,1,0,Stayed
3371,32,3,38.965804,-122.631779,3,19,31.7,0.0,20.2,387.4,602.3,989.7,0,0,0,0,Stayed
3372,77,0,34.026334,-118.474222,7,70,35.39,25.0,113.65,7714.65,2477.3,10167.59,0,1,0,0,Stayed
3373,64,0,33.982787,-117.057627,1,1,21.65,13.0,68.95,68.95,21.65,90.6,0,1,1,0,Churned
3374,27,0,38.166791,-121.14207,0,4,43.06,46.0,79.9,324.3,172.24,496.54,0,1,1,0,Churned
3375,25,0,33.906496,-116.569499,0,51,19.23,0.0,20.65,1020.75,980.73,1982.16,0,0,0,0,Stayed
3376,51,0,33.988572,-118.186565,1,35,24.53,30.0,62.15,2215.45,858.55,3074.0,1,1,0,1,Stayed
3377,62,0,34.146957,-118.432138,0,30,31.97,2.0,89.9,2723.15,959.1,3682.25,0,1,1,0,Stayed
3378,54,0,35.846067,-119.004073,4,8,9.88,4.0,90.25,743.75,79.04,822.79,0,0,1,0,Stayed
3379,55,0,37.287758,-119.548156,1,4,0.0,29.0,25.15,99.95,0.0,99.95,1,1,1,0,Stayed
3380,25,0,33.923573,-118.200669,0,10,45.42,0.0,19.3,185.2,454.2,639.4,0,0,0,1,Stayed
3381,22,2,33.571259,-117.731917,9,72,41.18,52.0,104.9,7537.5,2964.96,10502.46,0,1,0,1,Stayed
3382,72,0,33.952714,-118.292061,0,2,41.43,20.0,44.7,93.7,82.86,176.56,0,1,1,0,Churned
3383,51,0,33.819814,-118.222416,0,23,33.44,11.0,72.9108695652174,1676.95,769.12,2446.07,0,1,1,0,Churned
3384,38,1,34.030578,-118.399613,2,50,36.21,22.0,103.4,5236.4,1810.5,7046.9,0,1,0,1,Stayed
3385,43,2,33.507255,-117.029473,2,71,16.84,0.0,19.85,1326.35,1195.64,2521.99,0,0,0,0,Stayed
3386,46,0,36.814539,-119.711868,0,10,49.5,19.0,81.0,818.05,495.0,1313.05,0,1,1,0,Churned
3387,21,0,33.782346,-117.635263,0,30,11.73,82.0,100.2,2983.8,351.9,3335.7,0,1,1,0,Churned
3388,29,0,36.29878,-119.201028,1,29,26.03,47.0,80.15,2265.25,754.87,3020.12,0,1,1,0,Churned
3389,69,0,33.832799,-116.250973,0,20,11.82,5.0,79.15,1520.9,236.4,1757.3,0,1,1,0,Churned
3390,32,0,38.208336,-120.339938,0,18,0.0,8.0,25.15,476.8,0.0,476.8,1,1,1,0,Stayed
3391,25,3,33.143826,-115.497485,6,32,48.49,82.0,89.6,2901.8,1551.68,4453.48,0,1,1,0,Stayed
3392,25,2,39.245911,-123.77214,6,72,22.05,0.0,20.1,1326.25,1587.6,2913.85,0,0,0,0,Stayed
3393,38,0,34.029043,-118.239504,8,72,16.5,22.0,103.75,7346.2,1188.0,8664.2,0,0,0,0,Stayed
3394,60,0,38.494832,-121.529447,0,13,21.88,4.0,84.45,1058.6,284.44,1343.04,0,1,1,0,Churned
3395,75,0,37.871416,-122.246597,0,8,40.45,29.0,100.6,819.4,323.6,1143.0,0,1,1,0,Churned
3396,64,0,36.78724,-119.827813,0,25,8.31,22.0,84.8,2043.45,207.75,2251.2,0,1,1,0,Churned
3397,77,0,37.736535,-122.45732,0,22,23.43,22.0,81.7,1820.9,515.46,2306.48,0,1,0,1,Stayed
3398,49,0,37.339533,-121.777179,10,42,45.75,0.0,20.25,835.5,1921.5,2757.0,0,0,0,0,Stayed
3399,59,0,41.251322,-122.105209,0,61,0.0,8.0,43.7,2696.55,0.0,2696.55,1,1,0,1,Stayed
3400,23,2,37.388349,-122.075299,0,35,10.11,73.0,72.1,2495.15,353.85,2849.0,1,1,0,1,Stayed
3401,50,0,37.140104,-119.657092,0,40,18.57,15.0,74.8,2971.7,742.8,3714.5,0,1,1,0,Stayed
3402,66,0,36.863303,-121.781632,0,1,38.78,23.0,86.05,86.05,38.78,124.83,0,1,1,0,Churned
3403,28,3,34.078821,-118.177576,3,72,24.48,69.0,83.3,6042.7,1762.56,7885.26,0,0,0,0,Stayed
3404,70,2,40.617614,-122.512861,1,66,44.38,28.0,110.6,7210.85,2929.08,10139.93,0,1,0,1,Stayed
3405,45,0,34.195386,-118.238508,0,20,3.94,18.0,51.8,1023.85,78.8,1102.65,1,1,1,0,Stayed
3406,30,2,33.956445,-118.358634,1,16,49.85,69.0,79.95,1267.95,797.6,2065.55,0,1,1,0,Stayed
3407,57,0,34.043144,-118.251977,0,46,6.18,8.0,96.05,4399.5,284.28,4763.78,0,0,1,0,Churned
3408,80,0,38.325599,-122.642352,5,72,15.23,2.0,112.4,8046.85,1096.56,9143.41,0,1,0,0,Stayed
3409,62,2,40.7666,-123.80458,0,19,14.48,0.0,24.1,439.2,275.12,714.32,0,0,1,0,Stayed
3410,43,0,38.264262,-120.515133,1,29,40.49,15.0,94.65,2649.15,1174.21,3823.36,0,1,1,0,Churned
3411,65,0,34.273872,-114.192901,1,65,16.65,5.0,103.15,6792.45,1082.25,7874.7,0,1,0,1,Stayed
3412,66,0,37.722127,-120.110174,10,67,44.9,20.0,83.85,5588.8,3008.3,8597.1,0,1,1,0,Stayed
3413,59,0,37.553469,-120.952825,0,39,3.93,15.0,49.8,1971.15,153.27,2124.42,1,1,0,0,Stayed
3414,56,0,34.078821,-118.177576,7,72,39.98,0.0,25.683333333333334,1849.2,2878.56,4727.76,0,0,0,0,Stayed
3415,54,0,33.867257,-118.330794,0,47,0.0,23.0,41.9,1875.25,0.0,1875.25,0,1,0,0,Stayed
3416,35,0,37.999406,-121.686241,8,65,36.62,6.0,100.15,6643.5,2380.3,9023.8,0,1,0,1,Stayed
3417,67,0,34.168686,-118.057505,0,56,27.64,7.0,104.75,5841.35,1547.84,7352.67,0,1,0,0,Stayed
3418,65,0,37.776718,-122.495781,0,1,28.82,22.0,86.0,86.0,28.82,114.82,0,1,1,0,Churned
3419,80,1,33.972119,-118.020188,1,37,6.33,14.0,76.5,2868.15,234.21,3102.36,0,1,1,0,Churned
3420,30,0,37.672906,-120.946594,0,1,41.78,59.0,44.9,44.9,41.78,86.68,1,1,1,0,Churned
3421,77,0,32.607964,-117.059459,0,6,8.06,19.0,89.35,567.8,48.36,616.16,0,1,0,1,Stayed
3422,80,0,37.572273,-121.964583,0,56,37.3,8.0,73.25,4054.2,2088.8,6125.84,1,1,0,0,Stayed
3423,56,1,34.18454,-119.224666,5,40,14.41,22.0,85.05,3355.65,576.4,3893.9,0,1,0,1,Stayed
3424,33,0,37.792489,-122.244314,8,5,15.74,28.0,89.15,413.25,78.7,491.95,0,1,1,0,Stayed
3425,25,0,36.696759,-119.024051,0,70,12.19,42.0,104.0,7250.15,853.3,8103.45,0,1,0,0,Churned
3428,31,0,34.066303,-118.435479,0,1,4.41,30.0,44.1,44.1,4.41,48.51,1,1,1,0,Churned
3429,58,0,38.333133,-121.920151,1,58,0.0,11.0,55.5,3166.9,0.0,3166.9,0,1,0,0,Stayed
3430,34,0,37.750778,-121.13238,0,13,30.06,5.0,73.75,956.65,390.78,1347.43,0,1,1,0,Stayed
3431,27,0,37.316146,-121.936285,0,10,39.39,0.0,20.0,185.4,393.9,579.3,0,0,1,0,Stayed
3432,77,2,39.607831,-121.777959,0,66,3.27,10.0,116.25,7862.25,215.82,8078.07,0,1,0,1,Stayed
3433,37,0,37.972662,-122.491452,3,56,46.18,24.0,80.9,4557.5,2586.08,7143.58,0,1,0,1,Stayed
3434,70,0,36.545322,-119.642281,0,1,31.13,5.0,69.65,69.65,31.13,100.78,0,1,1,0,Churned
3435,44,0,33.832799,-116.250973,1,71,0.0,16.0,47.6,3377.8,0.0,3377.8,1,1,0,0,Stayed
3436,22,0,34.741406,-118.38111,0,56,48.32,59.0,64.65,3665.55,2705.92,6371.47,1,1,0,1,Stayed
3437,64,0,37.587494,-121.862856,0,24,32.49,23.0,90.35,2238.5,779.76,3018.26,0,1,1,0,Churned
3438,30,0,39.108252,-123.645121,0,1,46.77,0.0,20.0,20.0,46.77,66.77,0,0,1,0,Churned
3439,41,3,34.097863,-116.594561,7,55,16.16,29.0,75.75,4264.25,888.8,5153.05,1,1,0,1,Stayed
3440,59,1,37.750553,-122.197175,10,42,32.02,0.0,20.7,828.85,1344.84,2173.69,0,0,0,0,Stayed
3441,33,3,33.874224,-117.993368,10,42,17.75,53.0,92.15,3875.4,745.5,4620.9,0,1,1,0,Stayed
3442,64,0,40.053684,-120.743116,0,14,8.54,0.0,19.6,300.4,119.56,419.96,0,0,1,0,Stayed
3443,73,3,34.223244,-119.18012,1,10,0.0,53.0,34.55,362.6,0.0,362.6,0,1,0,1,Stayed
3444,30,3,38.554383,-122.474773,9,22,25.98,0.0,25.25,555.4,571.56,1126.96,0,0,0,0,Stayed
3445,37,0,38.377165,-123.037957,1,32,5.99,5.0,69.75,2347.9,191.68,2519.91,0,1,1,0,Churned
3446,39,0,38.156971,-120.849231,10,39,36.39,0.0,20.45,790.0,1419.21,2209.21,0,0,0,0,Stayed
3447,80,0,38.415003,-122.998726,0,57,36.89,17.0,101.3,5779.6,2102.73,7882.33,0,1,0,0,Stayed
3448,80,0,37.031404,-121.981865,0,8,39.01,28.0,87.1,713.6,312.08,1025.68,0,1,1,0,Stayed
3449,46,0,32.827184,-116.703729,0,63,18.05,11.0,71.5,4576.3,1137.15,5783.45,1,0,0,1,Stayed
3450,46,3,40.343213,-121.815412,8,61,0.0,26.0,61.45,3751.15,0.0,3751.15,1,1,0,0,Stayed
3451,40,0,39.273096,-122.050763,0,1,9.66,0.0,19.8,19.8,9.66,29.46,0,0,1,0,Churned
3452,29,0,39.342587,-121.249833,0,50,17.88,0.0,19.35,1033.0,894.0,1897.5,0,0,0,1,Stayed
3453,79,0,32.85723,-117.209774,1,11,29.54,0.0,19.95,214.75,324.94,539.69,0,0,1,0,Churned
3454,38,3,38.339996,-122.935056,1,35,13.67,0.0,23.12142857142857,809.25,478.45,1287.7,0,0,0,0,Stayed
3455,42,0,34.559882,-115.637164,0,1,21.59,0.0,20.15,20.15,21.59,41.74,0,0,1,0,Churned
3456,39,3,39.227434,-120.091806,7,72,49.12,23.0,80.2,5714.2,3536.64,9250.84,1,1,0,0,Stayed
3457,76,0,37.45567,-122.407992,0,29,20.98,16.0,98.65,2862.75,608.42,3471.17,0,1,1,0,Churned
3458,25,0,34.234912,-118.153729,0,29,28.83,47.0,70.9,1964.6,836.07,2800.67,1,1,0,1,Stayed
3459,53,0,37.80821,-121.308401,0,5,31.76,0.0,19.35,126.05,158.8,284.85,0,0,1,0,Churned
3460,39,0,37.416159,-122.131337,0,11,0.0,5.0,41.6,470.6,0.0,470.6,1,1,0,1,Churned
3461,49,0,34.108455,-118.362081,3,54,48.45,28.0,70.7,3770.0,2616.3,6386.3,1,1,0,1,Stayed
3462,70,0,35.451402,-119.488413,0,49,47.72,21.0,89.85,4287.2,2338.28,6625.48,0,1,0,1,Stayed
3463,76,0,39.061227,-120.179546,5,72,27.74,3.0,109.7,7898.45,1997.28,9895.73,0,1,0,0,Stayed
3464,30,0,37.990574,-120.261821,1,9,31.67,59.0,79.35,661.25,285.03,956.28,0,0,1,0,Churned
3465,56,0,37.797526,-122.464531,0,1,1.17,27.0,94.6,94.6,1.17,95.77,0,1,1,0,Churned
3466,44,0,34.282704,-118.312929,0,31,33.38,27.0,86.55,2697.4,1034.78,3732.18,0,1,1,0,Churned
3468,80,0,35.869626,-119.498771,0,56,48.8,12.0,104.55,5794.65,2732.8,8527.45,0,1,0,1,Churned
3469,49,1,37.051166,-122.056194,9,70,22.67,29.0,68.95,4858.7,1586.9,6445.6,1,1,0,0,Stayed
3470,68,0,34.044271,-118.185237,4,55,22.74,21.0,90.45,5044.8,1250.7,6283.02,0,1,0,0,Stayed
3471,23,0,34.005439,-118.477507,0,3,47.68,82.0,53.4,188.7,143.04,331.74,1,1,1,0,Churned
3472,64,0,32.886925,-117.152162,3,5,36.88,8.0,84.5,453.75,184.4,638.15,0,1,1,0,Churned
3473,53,0,34.167465,-118.165327,0,3,39.38,23.0,69.65,220.1,118.14,338.24,0,1,1,0,Churned
3474,23,0,33.752591,-117.993661,6,26,34.12,58.0,73.5,1905.7,887.12,2845.79,1,0,0,0,Stayed
3475,33,0,40.524535,-122.647172,0,25,1.22,10.0,65.8,1679.65,30.5,1680.86,1,1,1,0,Stayed
3476,29,0,38.049457,-121.21653,0,15,14.79,59.0,58.6,939.7,221.85,1161.55,1,1,1,0,Churned
3477,51,0,34.231318,-117.662032,4,31,1.2,15.0,49.2,1498.55,37.2,1635.75,1,0,1,0,Stayed
3479,61,0,34.223244,-119.18012,0,1,1.59,14.0,53.55,53.55,1.59,55.14,0,1,1,0,Churned
3480,47,0,39.134075,-123.23422,0,18,33.8,17.0,56.25,969.85,608.4,1608.25,0,0,1,0,Stayed
3482,54,0,41.962127,-122.527696,0,13,10.66,5.0,71.95,923.85,138.58,1051.96,1,1,1,0,Stayed
3483,39,0,34.238208,-118.55029,1,40,31.37,0.0,19.1,780.1,1254.8,1989.3,0,0,0,0,Stayed
3484,71,0,34.459322,-117.629729,0,17,24.15,0.0,20.65,330.6,410.55,741.15,0,0,0,1,Stayed
3485,56,0,34.903052,-118.411251,0,10,23.84,0.0,19.9,199.45,238.4,437.85,0,0,1,0,Stayed
3486,62,3,37.521708,-120.426843,3,61,34.54,58.0,99.9,6241.35,2106.94,8348.29,0,1,0,1,Stayed
3487,55,0,38.42528,-119.475741,0,27,33.94,25.0,59.45,1611.65,916.38,2528.03,0,1,1,0,Stayed
3488,61,0,33.956228,-118.120993,1,60,0.0,2.0,37.7,2288.7,0.0,2288.7,0,1,0,0,Stayed
3489,40,0,35.316263,-119.402559,3,64,37.46,2.0,66.15,4392.5,2397.44,6789.94,1,1,0,1,Stayed
3490,57,0,40.309088,-123.668201,0,28,38.97,3.0,59.55,1646.45,1091.16,2737.61,0,1,1,0,Stayed
3491,35,3,33.885811,-118.206459,1,11,29.01,0.0,19.25,180.3,319.11,499.41,0,0,1,0,Churned
3492,28,2,36.29878,-119.201028,9,34,42.74,52.0,97.7,3410.0,1453.16,4863.16,0,1,1,0,Stayed
3493,80,0,38.931425,-121.946081,0,36,41.57,10.0,74.9,2659.45,1496.52,4155.97,0,1,0,0,Stayed
3494,47,0,34.424926,-117.184503,0,35,0.0,26.0,49.2,1701.65,0.0,1701.65,1,1,1,0,Stayed
3495,47,0,35.369553,-120.763864,0,22,5.28,0.0,26.25,605.9,116.16,722.06,0,0,0,0,Stayed
3496,30,0,33.975332,-118.355252,0,4,48.32,51.0,88.95,355.2,193.28,588.48,0,0,1,0,Churned
3497,48,0,32.961064,-117.134917,1,4,4.14,30.0,85.95,381.3,16.56,397.86,0,1,1,0,Churned
3498,51,2,38.735789,-119.85798,5,43,35.2,0.0,20.0,817.95,1513.6,2331.55,0,0,0,1,Stayed
3499,38,1,33.362575,-117.299644,2,70,31.78,0.0,20.83,1458.1,2224.6,3647.26,0,0,0,0,Stayed
3500,26,0,33.918043,-117.617809,0,15,20.11,73.0,65.6,1010.0,301.65,1311.65,0,1,0,1,Stayed
3502,61,0,33.906496,-116.569499,1,7,5.13,4.0,48.607142857142854,340.25,35.91,376.16,1,1,1,0,Churned
3503,68,0,34.567058,-117.362329,0,35,39.69,25.0,101.4,3496.3,1389.15,4885.45,0,1,1,0,Churned
3504,41,0,34.031441,-117.936436,3,2,30.19,16.0,44.6,80.55,60.38,140.93,0,1,1,0,Churned
3505,54,3,40.160386,-120.835428,0,29,2.0,0.0,19.85,535.05,58.0,593.05,0,0,0,1,Stayed
3506,36,0,36.217864,-120.080117,0,72,0.0,14.0,63.7,4464.8,0.0,4464.8,0,1,0,0,Stayed
3507,48,0,32.787836,-117.232376,0,27,11.09,6.0,94.55,2724.6,299.43,3024.03,0,1,1,0,Churned
3508,33,0,38.636052,-119.489162,0,71,3.09,26.0,84.4,5969.3,219.39,6188.69,1,1,0,0,Stayed
3509,52,0,41.962127,-122.527696,0,30,4.22,13.0,74.65,2308.6,126.6,2485.2,1,0,0,1,Stayed
3510,65,0,37.680844,-122.48131,6,19,0.0,14.0,34.3,577.15,0.0,577.15,1,1,1,0,Stayed
3511,54,2,33.786738,-117.982564,1,56,37.67,0.0,24.15,1402.25,2109.52,3482.36,0,0,0,0,Stayed
3512,26,0,35.349241,-116.770281,1,36,12.61,0.0,20.85,720.05,453.96,1174.01,0,0,0,1,Stayed
3513,35,1,36.245926,-118.693138,3,57,1.54,15.0,65.2,3687.85,87.78,3775.63,1,1,1,0,Stayed
3515,30,0,33.141265,-116.967221,0,52,44.34,71.0,102.7,5138.1,2305.68,7443.78,0,1,1,0,Stayed
3517,48,0,33.723579,-118.005441,0,17,0.0,11.0,25.1,382.8,0.0,382.8,1,1,1,0,Stayed
3518,80,0,34.224377,-118.632656,0,1,28.49,18.0,75.35,75.35,28.49,103.84,0,1,1,0,Churned
3519,66,0,34.026334,-118.474222,0,68,19.67,28.0,95.9,6503.2,1337.56,7840.76,0,1,1,0,Stayed
3520,37,0,34.050198,-118.210946,0,57,38.73,0.0,20.75,1118.8,2207.61,3326.41,0,0,0,0,Stayed
3521,40,0,36.488056,-120.407691,5,72,24.24,27.0,55.3,3983.6,1745.28,5728.88,1,1,0,0,Stayed
3522,62,0,32.811001,-115.152865,0,26,37.69,30.0,84.3,2281.6,979.94,3261.54,0,1,1,0,Stayed
3523,24,3,41.465121,-122.380947,0,14,36.73,52.0,76.1,1054.8,514.22,1569.02,0,1,0,0,Stayed
3524,27,0,34.441123,-117.537886,0,30,34.49,59.0,100.45,3096.9,1034.7,4211.6,0,0,1,0,Stayed
3525,45,0,40.559177,-120.612113,0,66,0.0,15.0,29.45,1983.15,0.0,1983.15,0,1,0,1,Stayed
3526,30,0,37.991259,-122.214945,1,49,47.17,26.0,93.85,4733.1,2311.33,7074.43,0,0,1,0,Stayed
3527,44,3,41.163637,-123.704841,10,15,46.64,0.0,20.35,335.95,699.6,1035.55,0,0,0,1,Stayed
3528,32,0,33.458754,-117.665104,4,71,15.12,30.0,83.8992957746479,5956.85,1073.52,7030.37,1,1,0,0,Stayed
3529,23,0,37.555631,-120.911653,0,39,29.79,0.0,19.55,762.45,1161.81,1924.26,0,0,0,0,Stayed
3530,29,2,37.818543,-121.006907,2,67,0.0,51.0,54.2,3623.95,0.0,3623.95,0,1,0,0,Stayed
3531,20,1,41.082472,-121.195215,6,31,25.04,71.0,54.35,1647.0,776.24,2423.24,1,1,1,0,Stayed
3532,63,0,37.959706,-121.287669,0,50,27.7,28.0,109.65,5551.15,1385.0,6936.15,0,1,0,0,Churned
3533,59,0,39.194539,-120.988066,0,13,18.73,0.0,19.95,243.65,243.49,487.14,0,0,0,0,Stayed
3534,23,2,41.962127,-122.527696,1,47,15.59,52.0,96.1,4391.45,732.73,5124.18,0,1,0,1,Stayed
3535,46,0,34.028331,-118.354338,0,10,0.0,30.0,29.5,255.25,0.0,295.25,1,0,1,0,Churned
3536,28,0,34.296813,-118.685703,1,23,18.05,51.0,84.25,1968.1,415.15,2374.95,0,1,1,0,Stayed
3537,45,2,37.424342,-122.165641,1,57,41.56,0.0,19.4,1061.6,2368.92,3430.52,0,0,0,1,Stayed
3538,25,0,38.067204,-122.524004,9,56,42.81,51.0,85.6,4902.8,2397.36,7300.16,0,1,1,0,Stayed
3539,51,0,33.976753,-117.897367,0,10,17.01,0.0,24.5,270.15,170.1,440.25,0,0,1,0,Stayed
3540,47,2,33.807882,-118.347957,1,30,16.48,17.0,66.3,1923.5,494.4,2417.9,1,1,1,0,Stayed
3541,74,0,34.130992,-118.894673,0,43,8.81,7.0,84.85,3645.6,378.83,4024.43,0,1,0,0,Stayed
3542,70,0,32.85723,-117.209774,0,54,12.08,5.0,82.45,4350.1,652.32,5002.42,1,1,0,1,Churned
3543,39,1,38.834469,-122.127193,10,9,8.1,20.0,75.85,647.5,72.9,720.4,0,1,1,0,Stayed
3544,20,0,34.153733,-118.593408,0,27,25.51,69.0,81.3,2272.8,688.77,3061.64,0,0,1,0,Stayed
3545,46,0,38.00474,-122.663717,0,20,33.86,0.0,18.9,347.65,677.2,1024.85,0,0,1,0,Stayed
